,video_path,frames,height,width,channels
6241,../resource/video/06242.mp4,74,720,1280,3
6242,../resource/video/06243.mp4,155,720,1280,3
6243,../resource/video/06244.mp4,155,720,1280,3
6244,../resource/video/06245.mp4,73,720,1280,3
6245,../resource/video/06246.mp4,87,720,1280,3
6246,../resource/video/06247.mp4,137,720,1280,3
6247,../resource/video/06248.mp4,65,720,1280,3
6248,../resource/video/06249.mp4,65,720,1280,3
6249,../resource/video/06250.mp4,69,720,1280,3
6250,../resource/video/06251.mp4,72,720,1280,3
6251,../resource/video/06252.mp4,80,720,1280,3
6252,../resource/video/06253.mp4,99,720,1280,3
6253,../resource/video/06254.mp4,196,720,1280,3
6254,../resource/video/06255.mp4,110,720,1280,3
6255,../resource/video/06256.mp4,88,720,1280,3
6256,../resource/video/06257.mp4,52,720,1280,3
6257,../resource/video/06258.mp4,57,720,1280,3
6258,../resource/video/06259.mp4,70,720,1280,3
6259,../resource/video/06260.mp4,70,720,1280,3
6260,../resource/video/06261.mp4,84,720,1280,3
6261,../resource/video/06262.mp4,69,720,1280,3
6262,../resource/video/06263.mp4,160,720,1280,3
6263,../resource/video/06264.mp4,67,720,1280,3
6264,../resource/video/06265.mp4,58,720,1280,3
6265,../resource/video/06266.mp4,59,720,1280,3
6266,../resource/video/06267.mp4,181,720,1280,3
6267,../resource/video/06268.mp4,84,720,1280,3
6268,../resource/video/06269.mp4,103,720,1280,3
6269,../resource/video/06270.mp4,121,720,1280,3
6270,../resource/video/06271.mp4,71,720,1280,3
6271,../resource/video/06272.mp4,106,720,1280,3
6272,../resource/video/06273.mp4,101,720,1280,3
6273,../resource/video/06274.mp4,94,720,1280,3
6274,../resource/video/06275.mp4,166,720,1280,3
6275,../resource/video/06276.mp4,56,720,1280,3
6276,../resource/video/06277.mp4,87,720,1280,3
6277,../resource/video/06278.mp4,63,720,1280,3
6278,../resource/video/06279.mp4,170,720,1280,3
6279,../resource/video/06280.mp4,87,720,1280,3
6280,../resource/video/06281.mp4,87,720,1280,3
6281,../resource/video/06282.mp4,54,720,1280,3
6282,../resource/video/06283.mp4,59,720,1280,3
6283,../resource/video/06284.mp4,91,720,1280,3
6284,../resource/video/06285.mp4,103,720,1280,3
6285,../resource/video/06286.mp4,201,720,1280,3
6286,../resource/video/06287.mp4,175,720,1280,3
6287,../resource/video/06288.mp4,129,720,1280,3
6288,../resource/video/06289.mp4,144,720,1280,3
6289,../resource/video/06290.mp4,193,720,1280,3
6290,../resource/video/06291.mp4,106,720,1280,3
6291,../resource/video/06292.mp4,126,720,1280,3
6292,../resource/video/06293.mp4,73,720,1280,3
6293,../resource/video/06294.mp4,93,720,1280,3
6294,../resource/video/06295.mp4,124,720,1280,3
6295,../resource/video/06296.mp4,76,720,1280,3
6296,../resource/video/06297.mp4,101,720,1280,3
6297,../resource/video/06298.mp4,82,720,1280,3
6298,../resource/video/06299.mp4,96,720,1280,3
6299,../resource/video/06300.mp4,80,720,1280,3
6300,../resource/video/06301.mp4,108,720,1280,3
6301,../resource/video/06302.mp4,88,720,1280,3
6302,../resource/video/06303.mp4,108,720,1280,3
6303,../resource/video/06304.mp4,101,720,1280,3
6304,../resource/video/06305.mp4,108,720,1280,3
6305,../resource/video/06306.mp4,70,720,1280,3
6306,../resource/video/06307.mp4,131,720,1280,3
6307,../resource/video/06308.mp4,94,720,1280,3
6308,../resource/video/06309.mp4,146,720,1280,3
6309,../resource/video/06310.mp4,184,720,1280,3
6310,../resource/video/06311.mp4,158,720,1280,3
6311,../resource/video/06312.mp4,123,720,1280,3
6312,../resource/video/06313.mp4,95,720,1280,3
6313,../resource/video/06314.mp4,167,720,1280,3
6314,../resource/video/06315.mp4,109,720,1280,3
6315,../resource/video/06316.mp4,171,720,1280,3
6316,../resource/video/06317.mp4,116,720,1280,3
6317,../resource/video/06318.mp4,90,720,1280,3
6318,../resource/video/06319.mp4,135,720,1280,3
6319,../resource/video/06320.mp4,116,720,1280,3
6320,../resource/video/06321.mp4,161,720,1280,3
6321,../resource/video/06322.mp4,176,720,1280,3
6322,../resource/video/06323.mp4,138,720,1280,3
6323,../resource/video/06324.mp4,156,720,1280,3
6324,../resource/video/06325.mp4,90,720,1280,3
6325,../resource/video/06326.mp4,74,720,1280,3
6326,../resource/video/06327.mp4,161,720,1280,3
6327,../resource/video/06328.mp4,146,720,1280,3
6328,../resource/video/06329.mp4,146,720,1280,3
6329,../resource/video/06330.mp4,101,720,1280,3
6330,../resource/video/06331.mp4,121,720,1280,3
6331,../resource/video/06332.mp4,171,720,1280,3
6332,../resource/video/06333.mp4,96,720,1280,3
6333,../resource/video/06334.mp4,103,720,1280,3
6334,../resource/video/06335.mp4,93,720,1280,3
6335,../resource/video/06336.mp4,171,720,1280,3
6336,../resource/video/06337.mp4,160,720,1280,3
6337,../resource/video/06338.mp4,118,720,1280,3
6338,../resource/video/06339.mp4,141,720,1280,3
6339,../resource/video/06340.mp4,63,720,1280,3
6340,../resource/video/06341.mp4,97,720,1280,3
6341,../resource/video/06342.mp4,161,720,1280,3
6342,../resource/video/06343.mp4,150,720,1280,3
6343,../resource/video/06344.mp4,139,720,1280,3
6344,../resource/video/06345.mp4,68,720,1280,3
6345,../resource/video/06346.mp4,150,720,1280,3
6346,../resource/video/06347.mp4,106,720,1280,3
6347,../resource/video/06348.mp4,65,720,1280,3
6348,../resource/video/06349.mp4,70,720,1280,3
6349,../resource/video/06350.mp4,123,720,1280,3
6350,../resource/video/06351.mp4,141,720,1280,3
6351,../resource/video/06352.mp4,101,720,1280,3
6352,../resource/video/06353.mp4,161,720,1280,3
6353,../resource/video/06354.mp4,92,720,1280,3
6354,../resource/video/06355.mp4,61,720,1280,3
6355,../resource/video/06356.mp4,141,720,1280,3
6356,../resource/video/06357.mp4,126,720,1280,3
6357,../resource/video/06358.mp4,77,720,1280,3
6358,../resource/video/06359.mp4,69,720,1280,3
6359,../resource/video/06360.mp4,103,720,1280,3
6360,../resource/video/06361.mp4,99,720,1280,3
6361,../resource/video/06362.mp4,116,720,1280,3
6362,../resource/video/06363.mp4,87,720,1280,3
6363,../resource/video/06364.mp4,81,720,1280,3
6364,../resource/video/06365.mp4,92,720,1280,3
6365,../resource/video/06366.mp4,79,720,1280,3
6366,../resource/video/06367.mp4,74,720,1280,3
6367,../resource/video/06368.mp4,138,720,1280,3
6368,../resource/video/06369.mp4,108,720,1280,3
6369,../resource/video/06370.mp4,61,720,1280,3
6370,../resource/video/06371.mp4,92,720,1280,3
6371,../resource/video/06372.mp4,95,720,1280,3
6372,../resource/video/06373.mp4,161,720,1280,3
6373,../resource/video/06374.mp4,141,720,1280,3
6374,../resource/video/06375.mp4,141,720,1280,3
6375,../resource/video/06376.mp4,141,720,1280,3
6376,../resource/video/06377.mp4,96,720,1280,3
6377,../resource/video/06378.mp4,126,720,1280,3
6378,../resource/video/06379.mp4,141,720,1280,3
6379,../resource/video/06380.mp4,126,720,1280,3
6380,../resource/video/06381.mp4,126,720,1280,3
6381,../resource/video/06382.mp4,111,720,1280,3
6382,../resource/video/06383.mp4,126,720,1280,3
6383,../resource/video/06384.mp4,68,720,1280,3
6384,../resource/video/06385.mp4,111,720,1280,3
6385,../resource/video/06386.mp4,111,720,1280,3
6386,../resource/video/06387.mp4,68,720,1280,3
6387,../resource/video/06388.mp4,77,720,1280,3
6388,../resource/video/06389.mp4,111,720,1280,3
6389,../resource/video/06390.mp4,208,720,1280,3
6390,../resource/video/06391.mp4,74,720,1280,3
6391,../resource/video/06392.mp4,96,720,1280,3
6392,../resource/video/06393.mp4,111,720,1280,3
6393,../resource/video/06394.mp4,77,720,1280,3
6394,../resource/video/06395.mp4,126,720,1280,3
6395,../resource/video/06396.mp4,69,720,1280,3
6396,../resource/video/06397.mp4,69,720,1280,3
6397,../resource/video/06398.mp4,103,720,1280,3
6398,../resource/video/06399.mp4,141,720,1280,3
6399,../resource/video/06400.mp4,105,720,1280,3
6400,../resource/video/06401.mp4,126,720,1280,3
6401,../resource/video/06402.mp4,98,720,1280,3
6402,../resource/video/06403.mp4,95,720,1280,3
6403,../resource/video/06404.mp4,107,720,1280,3
6404,../resource/video/06405.mp4,126,720,1280,3
6405,../resource/video/06406.mp4,100,720,1280,3
6406,../resource/video/06407.mp4,96,720,1280,3
6407,../resource/video/06408.mp4,71,720,1280,3
6408,../resource/video/06409.mp4,126,720,1280,3
6409,../resource/video/06410.mp4,111,720,1280,3
6410,../resource/video/06411.mp4,112,720,1280,3
6411,../resource/video/06412.mp4,118,720,1280,3
6412,../resource/video/06413.mp4,87,720,1280,3
6413,../resource/video/06414.mp4,86,720,1280,3
6414,../resource/video/06415.mp4,127,720,1280,3
6415,../resource/video/06416.mp4,96,720,1280,3
6416,../resource/video/06417.mp4,85,720,1280,3
6417,../resource/video/06418.mp4,85,720,1280,3
6418,../resource/video/06419.mp4,107,720,1280,3
6419,../resource/video/06420.mp4,107,720,1280,3
6420,../resource/video/06421.mp4,81,720,1280,3
6421,../resource/video/06422.mp4,105,720,1280,3
6422,../resource/video/06423.mp4,87,720,1280,3
6423,../resource/video/06424.mp4,87,720,1280,3
6424,../resource/video/06425.mp4,111,720,1280,3
6425,../resource/video/06426.mp4,88,720,1280,3
6426,../resource/video/06427.mp4,88,720,1280,3
6427,../resource/video/06428.mp4,73,720,1280,3
6428,../resource/video/06429.mp4,101,720,1280,3
6429,../resource/video/06430.mp4,126,720,1280,3
6430,../resource/video/06431.mp4,156,720,1280,3
6431,../resource/video/06432.mp4,90,720,1280,3
6432,../resource/video/06433.mp4,126,720,1280,3
6433,../resource/video/06434.mp4,98,720,1280,3
6434,../resource/video/06435.mp4,75,720,1280,3
6435,../resource/video/06436.mp4,111,720,1280,3
6436,../resource/video/06437.mp4,85,720,1280,3
6437,../resource/video/06438.mp4,108,720,1280,3
6438,../resource/video/06439.mp4,109,720,1280,3
6439,../resource/video/06440.mp4,141,720,1280,3
6440,../resource/video/06441.mp4,141,720,1280,3
6441,../resource/video/06442.mp4,77,720,1280,3
6442,../resource/video/06443.mp4,107,720,1280,3
6443,../resource/video/06444.mp4,126,720,1280,3
6444,../resource/video/06445.mp4,90,720,1280,3
6445,../resource/video/06446.mp4,111,720,1280,3
6446,../resource/video/06447.mp4,86,720,1280,3
6447,../resource/video/06448.mp4,111,720,1280,3
6448,../resource/video/06449.mp4,86,720,1280,3
6449,../resource/video/06450.mp4,92,720,1280,3
6450,../resource/video/06451.mp4,111,720,1280,3
6451,../resource/video/06452.mp4,83,720,1280,3
6452,../resource/video/06453.mp4,111,720,1280,3
6453,../resource/video/06454.mp4,111,720,1280,3
6454,../resource/video/06455.mp4,111,720,1280,3
6455,../resource/video/06456.mp4,86,720,1280,3
6456,../resource/video/06457.mp4,116,720,1280,3
6457,../resource/video/06458.mp4,77,720,1280,3
6458,../resource/video/06459.mp4,156,720,1280,3
6459,../resource/video/06460.mp4,156,720,1280,3
6460,../resource/video/06461.mp4,113,720,1280,3
6461,../resource/video/06462.mp4,107,720,1280,3
6462,../resource/video/06463.mp4,92,720,1280,3
6463,../resource/video/06464.mp4,73,720,1280,3
6464,../resource/video/06465.mp4,111,720,1280,3
6465,../resource/video/06466.mp4,109,720,1280,3
6466,../resource/video/06467.mp4,84,720,1280,3
6467,../resource/video/06468.mp4,84,720,1280,3
6468,../resource/video/06469.mp4,126,720,1280,3
6469,../resource/video/06470.mp4,103,720,1280,3
6470,../resource/video/06471.mp4,97,720,1280,3
6471,../resource/video/06472.mp4,143,720,1280,3
6472,../resource/video/06473.mp4,126,720,1280,3
6473,../resource/video/06474.mp4,111,720,1280,3
6474,../resource/video/06475.mp4,96,720,1280,3
6475,../resource/video/06476.mp4,107,720,1280,3
6476,../resource/video/06477.mp4,116,720,1280,3
6477,../resource/video/06478.mp4,156,720,1280,3
6478,../resource/video/06479.mp4,111,720,1280,3
6479,../resource/video/06480.mp4,126,720,1280,3
6480,../resource/video/06481.mp4,106,720,1280,3
6481,../resource/video/06482.mp4,141,720,1280,3
6482,../resource/video/06483.mp4,103,720,1280,3
6483,../resource/video/06484.mp4,103,720,1280,3
6484,../resource/video/06485.mp4,141,720,1280,3
6485,../resource/video/06486.mp4,86,720,1280,3
6486,../resource/video/06487.mp4,101,720,1280,3
6487,../resource/video/06488.mp4,91,720,1280,3
6488,../resource/video/06489.mp4,156,720,1280,3
6489,../resource/video/06490.mp4,103,720,1280,3
6490,../resource/video/06491.mp4,96,720,1280,3
6491,../resource/video/06492.mp4,96,720,1280,3
6492,../resource/video/06493.mp4,96,720,1280,3
6493,../resource/video/06494.mp4,73,720,1280,3
6494,../resource/video/06495.mp4,126,720,1280,3
6495,../resource/video/06496.mp4,126,720,1280,3
6496,../resource/video/06497.mp4,126,720,1280,3
6497,../resource/video/06498.mp4,85,720,1280,3
6498,../resource/video/06499.mp4,81,720,1280,3
6499,../resource/video/06500.mp4,81,720,1280,3
6500,../resource/video/06501.mp4,81,720,1280,3
6501,../resource/video/06502.mp4,90,720,1280,3
6502,../resource/video/06503.mp4,114,720,1280,3
6503,../resource/video/06504.mp4,87,720,1280,3
6504,../resource/video/06505.mp4,99,720,1280,3
6505,../resource/video/06506.mp4,98,720,1280,3
6506,../resource/video/06507.mp4,118,720,1280,3
6507,../resource/video/06508.mp4,114,720,1280,3
6508,../resource/video/06509.mp4,83,720,1280,3
6509,../resource/video/06510.mp4,96,720,1280,3
6510,../resource/video/06511.mp4,96,720,1280,3
6511,../resource/video/06512.mp4,111,720,1280,3
6512,../resource/video/06513.mp4,111,720,1280,3
6513,../resource/video/06514.mp4,81,720,1280,3
6514,../resource/video/06515.mp4,94,720,1280,3
6515,../resource/video/06516.mp4,83,720,1280,3
6516,../resource/video/06517.mp4,86,720,1280,3
6517,../resource/video/06518.mp4,141,720,1280,3
6518,../resource/video/06519.mp4,120,720,1280,3
6519,../resource/video/06520.mp4,86,720,1280,3
6520,../resource/video/06521.mp4,92,720,1280,3
6521,../resource/video/06522.mp4,111,720,1280,3
6522,../resource/video/06523.mp4,83,720,1280,3
6523,../resource/video/06524.mp4,94,720,1280,3
6524,../resource/video/06525.mp4,94,720,1280,3
6525,../resource/video/06526.mp4,141,720,1280,3
6526,../resource/video/06527.mp4,126,720,1280,3
6527,../resource/video/06528.mp4,126,720,1280,3
6528,../resource/video/06529.mp4,111,720,1280,3
6529,../resource/video/06530.mp4,88,720,1280,3
6530,../resource/video/06531.mp4,71,720,1280,3
6531,../resource/video/06532.mp4,111,720,1280,3
6532,../resource/video/06533.mp4,114,720,1280,3
6533,../resource/video/06534.mp4,85,720,1280,3
6534,../resource/video/06535.mp4,88,720,1280,3
6535,../resource/video/06536.mp4,90,720,1280,3
6536,../resource/video/06537.mp4,96,720,1280,3
6537,../resource/video/06538.mp4,79,720,1280,3
6538,../resource/video/06539.mp4,92,720,1280,3
6539,../resource/video/06540.mp4,72,720,1280,3
6540,../resource/video/06541.mp4,71,720,1280,3
6541,../resource/video/06542.mp4,101,720,1280,3
6542,../resource/video/06543.mp4,91,720,1280,3
6543,../resource/video/06544.mp4,101,720,1280,3
6544,../resource/video/06545.mp4,107,720,1280,3
6545,../resource/video/06546.mp4,171,720,1280,3
6546,../resource/video/06547.mp4,115,720,1280,3
6547,../resource/video/06548.mp4,152,720,1280,3
6548,../resource/video/06549.mp4,79,720,1280,3
6549,../resource/video/06550.mp4,86,720,1280,3
6550,../resource/video/06551.mp4,96,720,1280,3
6551,../resource/video/06552.mp4,79,720,1280,3
6552,../resource/video/06553.mp4,94,720,1280,3
6553,../resource/video/06554.mp4,69,720,1280,3
6554,../resource/video/06555.mp4,111,720,1280,3
6555,../resource/video/06556.mp4,96,720,1280,3
6556,../resource/video/06557.mp4,89,720,1280,3
6557,../resource/video/06558.mp4,96,720,1280,3
6558,../resource/video/06559.mp4,86,720,1280,3
6559,../resource/video/06560.mp4,75,720,1280,3
6560,../resource/video/06561.mp4,75,720,1280,3
6561,../resource/video/06562.mp4,75,720,1280,3
6562,../resource/video/06563.mp4,111,720,1280,3
6563,../resource/video/06564.mp4,96,720,1280,3
6564,../resource/video/06565.mp4,83,720,1280,3
6565,../resource/video/06566.mp4,94,720,1280,3
6566,../resource/video/06567.mp4,70,720,1280,3
6567,../resource/video/06568.mp4,111,720,1280,3
6568,../resource/video/06569.mp4,111,720,1280,3
6569,../resource/video/06570.mp4,96,720,1280,3
6570,../resource/video/06571.mp4,126,720,1280,3
6571,../resource/video/06572.mp4,81,720,1280,3
6572,../resource/video/06573.mp4,111,720,1280,3
6573,../resource/video/06574.mp4,111,720,1280,3
6574,../resource/video/06575.mp4,84,720,1280,3
6575,../resource/video/06576.mp4,101,720,1280,3
6576,../resource/video/06577.mp4,77,720,1280,3
6577,../resource/video/06578.mp4,73,720,1280,3
6578,../resource/video/06579.mp4,81,720,1280,3
6579,../resource/video/06580.mp4,81,720,1280,3
6580,../resource/video/06581.mp4,73,720,1280,3
6581,../resource/video/06582.mp4,84,720,1280,3
6582,../resource/video/06583.mp4,92,720,1280,3
6583,../resource/video/06584.mp4,111,720,1280,3
6584,../resource/video/06585.mp4,87,720,1280,3
6585,../resource/video/06586.mp4,111,720,1280,3
6586,../resource/video/06587.mp4,111,720,1280,3
6587,../resource/video/06588.mp4,92,720,1280,3
6588,../resource/video/06589.mp4,83,720,1280,3
6589,../resource/video/06590.mp4,81,720,1280,3
6590,../resource/video/06591.mp4,90,720,1280,3
6591,../resource/video/06592.mp4,90,720,1280,3
6592,../resource/video/06593.mp4,86,720,1280,3
6593,../resource/video/06594.mp4,120,720,1280,3
6594,../resource/video/06595.mp4,115,720,1280,3
6595,../resource/video/06596.mp4,87,720,1280,3
6596,../resource/video/06597.mp4,77,720,1280,3
6597,../resource/video/06598.mp4,111,720,1280,3
6598,../resource/video/06599.mp4,81,720,1280,3
6599,../resource/video/06600.mp4,73,720,1280,3
6600,../resource/video/06601.mp4,79,720,1280,3
6601,../resource/video/06602.mp4,64,720,1280,3
6602,../resource/video/06603.mp4,87,720,1280,3
6603,../resource/video/06604.mp4,71,720,1280,3
6604,../resource/video/06605.mp4,92,720,1280,3
6605,../resource/video/06606.mp4,81,720,1280,3
6606,../resource/video/06607.mp4,92,720,1280,3
6607,../resource/video/06608.mp4,111,720,1280,3
6608,../resource/video/06609.mp4,92,720,1280,3
6609,../resource/video/06610.mp4,79,720,1280,3
6610,../resource/video/06611.mp4,75,720,1280,3
6611,../resource/video/06612.mp4,74,720,1280,3
6612,../resource/video/06613.mp4,111,720,1280,3
6613,../resource/video/06614.mp4,82,720,1280,3
6614,../resource/video/06615.mp4,81,720,1280,3
6615,../resource/video/06616.mp4,77,720,1280,3
6616,../resource/video/06617.mp4,88,720,1280,3
6617,../resource/video/06618.mp4,79,720,1280,3
6618,../resource/video/06619.mp4,75,720,1280,3
6619,../resource/video/06620.mp4,101,720,1280,3
6620,../resource/video/06621.mp4,92,720,1280,3
6621,../resource/video/06622.mp4,82,720,1280,3
6622,../resource/video/06623.mp4,83,720,1280,3
6623,../resource/video/06624.mp4,111,720,1280,3
6624,../resource/video/06625.mp4,99,720,1280,3
6625,../resource/video/06626.mp4,83,720,1280,3
6626,../resource/video/06627.mp4,114,720,1280,3
6627,../resource/video/06628.mp4,60,720,1280,3
6628,../resource/video/06629.mp4,86,720,1280,3
6629,../resource/video/06630.mp4,111,720,1280,3
6630,../resource/video/06631.mp4,94,720,1280,3
6631,../resource/video/06632.mp4,69,720,1280,3
6632,../resource/video/06633.mp4,91,720,1280,3
6633,../resource/video/06634.mp4,75,720,1280,3
6634,../resource/video/06635.mp4,72,720,1280,3
6635,../resource/video/06636.mp4,75,720,1280,3
6636,../resource/video/06637.mp4,75,720,1280,3
6637,../resource/video/06638.mp4,90,720,1280,3
6638,../resource/video/06639.mp4,94,720,1280,3
6639,../resource/video/06640.mp4,86,720,1280,3
6640,../resource/video/06641.mp4,110,720,1280,3
6641,../resource/video/06642.mp4,86,720,1280,3
6642,../resource/video/06643.mp4,92,720,1280,3
6643,../resource/video/06644.mp4,111,720,1280,3
6644,../resource/video/06645.mp4,99,720,1280,3
6645,../resource/video/06646.mp4,105,720,1280,3
6646,../resource/video/06647.mp4,96,720,1280,3
6647,../resource/video/06648.mp4,120,720,1280,3
6648,../resource/video/06649.mp4,141,720,1280,3
6649,../resource/video/06650.mp4,96,720,1280,3
6650,../resource/video/06651.mp4,64,720,1280,3
6651,../resource/video/06652.mp4,103,720,1280,3
6652,../resource/video/06653.mp4,111,720,1280,3
6653,../resource/video/06654.mp4,95,720,1280,3
6654,../resource/video/06655.mp4,126,720,1280,3
6655,../resource/video/06656.mp4,88,720,1280,3
6656,../resource/video/06657.mp4,137,720,1280,3
6657,../resource/video/06658.mp4,86,720,1280,3
6658,../resource/video/06659.mp4,94,720,1280,3
6659,../resource/video/06660.mp4,93,720,1280,3
6660,../resource/video/06661.mp4,102,720,1280,3
6661,../resource/video/06662.mp4,101,720,1280,3
6662,../resource/video/06663.mp4,101,720,1280,3
6663,../resource/video/06664.mp4,80,720,1280,3
6664,../resource/video/06665.mp4,86,720,1280,3
6665,../resource/video/06666.mp4,79,720,1280,3
6666,../resource/video/06667.mp4,111,720,1280,3
6667,../resource/video/06668.mp4,81,720,1280,3
6668,../resource/video/06669.mp4,94,720,1280,3
6669,../resource/video/06670.mp4,94,720,1280,3
6670,../resource/video/06671.mp4,99,720,1280,3
6671,../resource/video/06672.mp4,111,720,1280,3
6672,../resource/video/06673.mp4,79,720,1280,3
6673,../resource/video/06674.mp4,104,720,1280,3
6674,../resource/video/06675.mp4,156,720,1280,3
6675,../resource/video/06676.mp4,82,720,1280,3
6676,../resource/video/06677.mp4,83,720,1280,3
6677,../resource/video/06678.mp4,76,720,1280,3
6678,../resource/video/06679.mp4,76,720,1280,3
6679,../resource/video/06680.mp4,90,720,1280,3
6680,../resource/video/06681.mp4,86,720,1280,3
6681,../resource/video/06682.mp4,69,720,1280,3
6682,../resource/video/06683.mp4,84,720,1280,3
6683,../resource/video/06684.mp4,79,720,1280,3
6684,../resource/video/06685.mp4,111,720,1280,3
6685,../resource/video/06686.mp4,84,720,1280,3
6686,../resource/video/06687.mp4,88,720,1280,3
6687,../resource/video/06688.mp4,109,720,1280,3
6688,../resource/video/06689.mp4,118,720,1280,3
6689,../resource/video/06690.mp4,75,720,1280,3
6690,../resource/video/06691.mp4,109,720,1280,3
6691,../resource/video/06692.mp4,197,720,1280,3
6692,../resource/video/06693.mp4,126,720,1280,3
6693,../resource/video/06694.mp4,83,720,1280,3
6694,../resource/video/06695.mp4,80,720,1280,3
6695,../resource/video/06696.mp4,96,720,1280,3
6696,../resource/video/06697.mp4,79,720,1280,3
6697,../resource/video/06698.mp4,89,720,1280,3
6698,../resource/video/06699.mp4,92,720,1280,3
6699,../resource/video/06700.mp4,119,720,1280,3
6700,../resource/video/06701.mp4,71,720,1280,3
6701,../resource/video/06702.mp4,83,720,1280,3
6702,../resource/video/06703.mp4,103,720,1280,3
6703,../resource/video/06704.mp4,127,720,1280,3
6704,../resource/video/06705.mp4,203,720,1280,3
6705,../resource/video/06706.mp4,184,720,1280,3
6706,../resource/video/06707.mp4,203,720,1280,3
6707,../resource/video/06708.mp4,184,720,1280,3
6708,../resource/video/06709.mp4,176,720,1280,3
6709,../resource/video/06710.mp4,180,720,1280,3
6710,../resource/video/06711.mp4,185,720,1280,3
6711,../resource/video/06712.mp4,69,720,1280,3
6712,../resource/video/06713.mp4,185,720,1280,3
6713,../resource/video/06714.mp4,164,720,1280,3
6714,../resource/video/06715.mp4,186,720,1280,3
6715,../resource/video/06716.mp4,148,720,1280,3
6716,../resource/video/06717.mp4,165,720,1280,3
6717,../resource/video/06718.mp4,173,720,1280,3
6718,../resource/video/06719.mp4,172,720,1280,3
6719,../resource/video/06720.mp4,153,720,1280,3
6720,../resource/video/06721.mp4,170,720,1280,3
6721,../resource/video/06722.mp4,158,720,1280,3
6722,../resource/video/06723.mp4,179,720,1280,3
6723,../resource/video/06724.mp4,174,720,1280,3
6724,../resource/video/06725.mp4,77,720,1280,3
6725,../resource/video/06726.mp4,143,720,1280,3
6726,../resource/video/06727.mp4,154,720,1280,3
6727,../resource/video/06728.mp4,193,720,1280,3
6728,../resource/video/06729.mp4,197,720,1280,3
6729,../resource/video/06730.mp4,192,720,1280,3
6730,../resource/video/06731.mp4,198,720,1280,3
6731,../resource/video/06732.mp4,88,720,1280,3
6732,../resource/video/06733.mp4,77,720,1280,3
6733,../resource/video/06734.mp4,202,720,1280,3
6734,../resource/video/06735.mp4,174,720,1280,3
6735,../resource/video/06736.mp4,81,720,1280,3
6736,../resource/video/06737.mp4,207,720,1280,3
6737,../resource/video/06738.mp4,86,720,1280,3
6738,../resource/video/06739.mp4,191,720,1280,3
6739,../resource/video/06740.mp4,179,720,1280,3
6740,../resource/video/06741.mp4,194,720,1280,3
6741,../resource/video/06742.mp4,197,720,1280,3
6742,../resource/video/06743.mp4,200,720,1280,3
6743,../resource/video/06744.mp4,85,720,1280,3
6744,../resource/video/06745.mp4,183,720,1280,3
6745,../resource/video/06746.mp4,85,720,1280,3
6746,../resource/video/06747.mp4,195,720,1280,3
6747,../resource/video/06748.mp4,196,720,1280,3
6748,../resource/video/06749.mp4,78,720,1280,3
6749,../resource/video/06750.mp4,189,720,1280,3
6750,../resource/video/06751.mp4,83,720,1280,3
6751,../resource/video/06752.mp4,80,720,1280,3
6752,../resource/video/06753.mp4,82,720,1280,3
6753,../resource/video/06754.mp4,85,720,1280,3
6754,../resource/video/06755.mp4,194,720,1280,3
6755,../resource/video/06756.mp4,192,720,1280,3
6756,../resource/video/06757.mp4,178,720,1280,3
6757,../resource/video/06758.mp4,89,720,1280,3
6758,../resource/video/06759.mp4,195,720,1280,3
6759,../resource/video/06760.mp4,206,720,1280,3
6760,../resource/video/06761.mp4,79,720,1280,3
6761,../resource/video/06762.mp4,202,720,1280,3
6762,../resource/video/06763.mp4,185,720,1280,3
6763,../resource/video/06764.mp4,91,720,1280,3
6764,../resource/video/06765.mp4,160,720,1280,3
6765,../resource/video/06766.mp4,79,720,1280,3
6766,../resource/video/06767.mp4,185,720,1280,3
6767,../resource/video/06768.mp4,192,720,1280,3
6768,../resource/video/06769.mp4,190,720,1280,3
6769,../resource/video/06770.mp4,185,720,1280,3
6770,../resource/video/06771.mp4,183,720,1280,3
6771,../resource/video/06772.mp4,201,720,1280,3
6772,../resource/video/06773.mp4,89,720,1280,3
6773,../resource/video/06774.mp4,86,720,1280,3
6774,../resource/video/06775.mp4,155,720,1280,3
6775,../resource/video/06776.mp4,202,720,1280,3
6776,../resource/video/06777.mp4,187,720,1280,3
6777,../resource/video/06778.mp4,209,720,1280,3
6778,../resource/video/06779.mp4,210,720,1280,3
6779,../resource/video/06780.mp4,88,720,1280,3
6780,../resource/video/06781.mp4,174,720,1280,3
6781,../resource/video/06782.mp4,207,720,1280,3
6782,../resource/video/06783.mp4,200,720,1280,3
6783,../resource/video/06784.mp4,205,720,1280,3
6784,../resource/video/06785.mp4,179,720,1280,3
6785,../resource/video/06786.mp4,155,720,1280,3
6786,../resource/video/06787.mp4,73,720,1280,3
6787,../resource/video/06788.mp4,186,720,1280,3
6788,../resource/video/06789.mp4,193,720,1280,3
6789,../resource/video/06790.mp4,190,720,1280,3
6790,../resource/video/06791.mp4,185,720,1280,3
6791,../resource/video/06792.mp4,197,720,1280,3
6792,../resource/video/06793.mp4,201,720,1280,3
6793,../resource/video/06794.mp4,207,720,1280,3
6794,../resource/video/06795.mp4,207,720,1280,3
6795,../resource/video/06796.mp4,197,720,1280,3
6796,../resource/video/06797.mp4,76,720,1280,3
6797,../resource/video/06798.mp4,80,720,1280,3
6798,../resource/video/06799.mp4,200,720,1280,3
6799,../resource/video/06800.mp4,83,720,1280,3
