번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),파일명,한국어
3556,5,2017,정면,단어,KETI_SL_0000003556.MOV,무릎
4400,6,2017,정면,단어,KETI_SL_0000004400.MOV,무릎
5238,7,2017,정면,단어,KETI_SL_0000005238.MOV,무릎
6078,8,2017,정면,단어,KETI_SL_0000006078.MOV,무릎
6914,9,2017,정면,단어,KETI_SL_0000006914.MOV,무릎
7749,10,2017,정면,단어,KETI_SL_0000007749.MOV,무릎
210,1,2017,정면,단어,KETI_SL_0000000210.MOV,무너지다
1042,2,2017,정면,단어,KETI_SL_0000001042.MTS,무너지다
1796,3,2017,정면,단어,KETI_SL_0000001796.MOV,무너지다
2724,4,2017,정면,단어,KETI_SL_0000002724.MOV,무너지다
3555,5,2017,정면,단어,KETI_SL_0000003555.MOV,무너지다
4398,6,2017,정면,단어,KETI_SL_0000004398.MOV,무너지다
5236,7,2017,정면,단어,KETI_SL_0000005236.MOV,무너지다
6076,8,2017,정면,단어,KETI_SL_0000006076.MOV,무너지다
6912,9,2017,정면,단어,KETI_SL_0000006912.MOV,무너지다
7748,10,2017,정면,단어,KETI_SL_0000007748.MOV,무너지다
209,1,2017,정면,단어,KETI_SL_0000000209.MOV,목요일
1041,2,2017,정면,단어,KETI_SL_0000001041.MTS,목요일
1795,3,2017,정면,단어,KETI_SL_0000001795.MOV,목요일
2723,4,2017,정면,단어,KETI_SL_0000002723.MOV,목요일
3554,5,2017,정면,단어,KETI_SL_0000003554.MOV,목요일
4397,6,2017,정면,단어,KETI_SL_0000004397.MOV,목요일
5235,7,2017,정면,단어,KETI_SL_0000005235.MOV,목요일
6075,8,2017,정면,단어,KETI_SL_0000006075.MOV,목요일
6911,9,2017,정면,단어,KETI_SL_0000006911.MOV,목요일
7747,10,2017,정면,단어,KETI_SL_0000007747.MOV,목요일
208,1,2017,정면,단어,KETI_SL_0000000208.MOV,목
1040,2,2017,정면,단어,KETI_SL_0000001040.MTS,목
1794,3,2017,정면,단어,KETI_SL_0000001794.MOV,목
2722,4,2017,정면,단어,KETI_SL_0000002722.MOV,목
3553,5,2017,정면,단어,KETI_SL_0000003553.MOV,목
4396,6,2017,정면,단어,KETI_SL_0000004396.MOV,목
5234,7,2017,정면,단어,KETI_SL_0000005234.MOV,목
6074,8,2017,정면,단어,KETI_SL_0000006074.MOV,목
6910,9,2017,정면,단어,KETI_SL_0000006910.MOV,목
7746,10,2017,정면,단어,KETI_SL_0000007746.MOV,목
207,1,2017,정면,단어,KETI_SL_0000000207.MOV,멧돼지
1039,2,2017,정면,단어,KETI_SL_0000001039.MTS,멧돼지
1793,3,2017,정면,단어,KETI_SL_0000001793.MOV,멧돼지
2721,4,2017,정면,단어,KETI_SL_0000002721.MOV,멧돼지
3552,5,2017,정면,단어,KETI_SL_0000003552.MOV,멧돼지
4395,6,2017,정면,단어,KETI_SL_0000004395.MOV,멧돼지
5233,7,2017,정면,단어,KETI_SL_0000005233.MOV,멧돼지
6073,8,2017,정면,단어,KETI_SL_0000006073.MOV,멧돼지
6909,9,2017,정면,단어,KETI_SL_0000006909.MOV,멧돼지
7745,10,2017,정면,단어,KETI_SL_0000007745.MOV,멧돼지
206,1,2017,정면,단어,KETI_SL_0000000206.MOV,머리
1038,2,2017,정면,단어,KETI_SL_0000001038.MTS,머리
1792,3,2017,정면,단어,KETI_SL_0000001792.MOV,머리
2720,4,2017,정면,단어,KETI_SL_0000002720.MOV,머리
3551,5,2017,정면,단어,KETI_SL_0000003551.MOV,머리
4394,6,2017,정면,단어,KETI_SL_0000004394.MOV,머리
5232,7,2017,정면,단어,KETI_SL_0000005232.MOV,머리
6072,8,2017,정면,단어,KETI_SL_0000006072.MOV,머리
6908,9,2017,정면,단어,KETI_SL_0000006908.MOV,머리
7744,10,2017,정면,단어,KETI_SL_0000007744.MOV,머리
205,1,2017,정면,단어,KETI_SL_0000000205.MOV,맹견
1037,2,2017,정면,단어,KETI_SL_0000001037.MTS,맹견
1791,3,2017,정면,단어,KETI_SL_0000001791.MOV,맹견
2719,4,2017,정면,단어,KETI_SL_0000002719.MOV,맹견
3550,5,2017,정면,단어,KETI_SL_0000003550.MOV,맹견
4393,6,2017,정면,단어,KETI_SL_0000004393.MOV,맹견
5231,7,2017,정면,단어,KETI_SL_0000005231.MOV,맹견
6071,8,2017,정면,단어,KETI_SL_0000006071.MOV,맹견
6907,9,2017,정면,단어,KETI_SL_0000006907.MOV,맹견
7743,10,2017,정면,단어,KETI_SL_0000007743.MOV,맹견
204,1,2017,정면,단어,KETI_SL_0000000204.MOV,말벌
1036,2,2017,정면,단어,KETI_SL_0000001036.MTS,말벌
1790,3,2017,정면,단어,KETI_SL_0000001790.MOV,말벌
2718,4,2017,정면,단어,KETI_SL_0000002718.MOV,말벌
3549,5,2017,정면,단어,KETI_SL_0000003549.MOV,말벌
4392,6,2017,정면,단어,KETI_SL_0000004392.MOV,말벌
5230,7,2017,정면,단어,KETI_SL_0000005230.MOV,말벌
6070,8,2017,정면,단어,KETI_SL_0000006070.MOV,말벌
6906,9,2017,정면,단어,KETI_SL_0000006906.MOV,말벌
7742,10,2017,정면,단어,KETI_SL_0000007742.MOV,말벌
203,1,2017,정면,단어,KETI_SL_0000000203.MOV,말려주세요
1035,2,2017,정면,단어,KETI_SL_0000001035.MTS,말려주세요
1787,3,2017,정면,단어,KETI_SL_0000001787.MOV,말려주세요
2717,4,2017,정면,단어,KETI_SL_0000002717.MOV,말려주세요
6069,8,2017,정면,단어,KETI_SL_0000006069.MOV,말려주세요
3548,5,2017,정면,단어,KETI_SL_0000003548.MOV,말려주세요
4391,6,2017,정면,단어,KETI_SL_0000004391.MOV,말려주세요
5229,7,2017,정면,단어,KETI_SL_0000005229.MOV,말려주세요
6905,9,2017,정면,단어,KETI_SL_0000006905.MOV,말려주세요
7741,10,2017,정면,단어,KETI_SL_0000007741.MOV,말려주세요
202,1,2017,정면,단어,KETI_SL_0000000202.MOV,마포구
1034,2,2017,정면,단어,KETI_SL_0000001034.MTS,마포구
1786,3,2017,정면,단어,KETI_SL_0000001786.MOV,마포구
2716,4,2017,정면,단어,KETI_SL_0000002716.MOV,마포구
3547,5,2017,정면,단어,KETI_SL_0000003547.MOV,마포구
4390,6,2017,정면,단어,KETI_SL_0000004390.MOV,마포구
5228,7,2017,정면,단어,KETI_SL_0000005228.MOV,마포구
6068,8,2017,정면,단어,KETI_SL_0000006068.MOV,마포구
6904,9,2017,정면,단어,KETI_SL_0000006904.MOV,마포구
7740,10,2017,정면,단어,KETI_SL_0000007740.MOV,마포구
201,1,2017,정면,단어,KETI_SL_0000000201.MOV,마당
1033,2,2017,정면,단어,KETI_SL_0000001033.MTS,마당
1785,3,2017,정면,단어,KETI_SL_0000001785.MOV,마당
2715,4,2017,정면,단어,KETI_SL_0000002715.MOV,마당
3546,5,2017,정면,단어,KETI_SL_0000003546.MOV,마당
4389,6,2017,정면,단어,KETI_SL_0000004389.MOV,마당
5227,7,2017,정면,단어,KETI_SL_0000005227.MOV,마당
6067,8,2017,정면,단어,KETI_SL_0000006067.MOV,마당
6903,9,2017,정면,단어,KETI_SL_0000006903.MOV,마당
7739,10,2017,정면,단어,KETI_SL_0000007739.MOV,마당
200,1,2017,정면,단어,KETI_SL_0000000200.MOV,뜨거운물
1032,2,2017,정면,단어,KETI_SL_0000001032.MTS,뜨거운물
1784,3,2017,정면,단어,KETI_SL_0000001784.MOV,뜨거운물
2714,4,2017,정면,단어,KETI_SL_0000002714.MOV,뜨거운물
3545,5,2017,정면,단어,KETI_SL_0000003545.MOV,뜨거운물
4388,6,2017,정면,단어,KETI_SL_0000004388.MOV,뜨거운물
5226,7,2017,정면,단어,KETI_SL_0000005226.MOV,뜨거운물
6066,8,2017,정면,단어,KETI_SL_0000006066.MOV,뜨거운물
6902,9,2017,정면,단어,KETI_SL_0000006902.MOV,뜨거운물
7738,10,2017,정면,단어,KETI_SL_0000007738.MOV,뜨거운물
198,1,2017,정면,단어,KETI_SL_0000000198.MOV,떨어지다
1031,2,2017,정면,단어,KETI_SL_0000001031.MTS,떨어지다
1783,3,2017,정면,단어,KETI_SL_0000001783.MOV,떨어지다
2712,4,2017,정면,단어,KETI_SL_0000002712.MOV,떨어지다
3544,5,2017,정면,단어,KETI_SL_0000003544.MOV,떨어지다
4386,6,2017,정면,단어,KETI_SL_0000004386.MOV,떨어지다
5225,7,2017,정면,단어,KETI_SL_0000005225.MOV,떨어지다
6064,8,2017,정면,단어,KETI_SL_0000006064.MOV,떨어지다
6900,9,2017,정면,단어,KETI_SL_0000006900.MOV,떨어지다
7737,10,2017,정면,단어,KETI_SL_0000007737.MOV,떨어지다
197,1,2017,정면,단어,KETI_SL_0000000197.MOV,딸
1030,2,2017,정면,단어,KETI_SL_0000001030.MTS,딸
1782,3,2017,정면,단어,KETI_SL_0000001782.MOV,딸
2711,4,2017,정면,단어,KETI_SL_0000002711.MOV,딸
3543,5,2017,정면,단어,KETI_SL_0000003543.MOV,딸
4385,6,2017,정면,단어,KETI_SL_0000004385.MOV,딸
5224,7,2017,정면,단어,KETI_SL_0000005224.MOV,딸
6063,8,2017,정면,단어,KETI_SL_0000006063.MOV,딸
6899,9,2017,정면,단어,KETI_SL_0000006899.MOV,딸
7736,10,2017,정면,단어,KETI_SL_0000007736.MOV,딸
196,1,2017,정면,단어,KETI_SL_0000000196.MOV,등
1029,2,2017,정면,단어,KETI_SL_0000001029.MTS,등
1781,3,2017,정면,단어,KETI_SL_0000001781.MOV,등
2710,4,2017,정면,단어,KETI_SL_0000002710.MOV,등
3542,5,2017,정면,단어,KETI_SL_0000003542.MOV,등
4384,6,2017,정면,단어,KETI_SL_0000004384.MOV,등
5223,7,2017,정면,단어,KETI_SL_0000005223.MOV,등
6062,8,2017,정면,단어,KETI_SL_0000006062.MOV,등
6898,9,2017,정면,단어,KETI_SL_0000006898.MOV,등
7735,10,2017,정면,단어,KETI_SL_0000007735.MOV,등
195,1,2017,정면,단어,KETI_SL_0000000195.MOV,뒤통수
1028,2,2017,정면,단어,KETI_SL_0000001028.MTS,뒤통수
1780,3,2017,정면,단어,KETI_SL_0000001780.MOV,뒤통수
2709,4,2017,정면,단어,KETI_SL_0000002709.MOV,뒤통수
3541,5,2017,정면,단어,KETI_SL_0000003541.MOV,뒤통수
4383,6,2017,정면,단어,KETI_SL_0000004383.MOV,뒤통수
5222,7,2017,정면,단어,KETI_SL_0000005222.MOV,뒤통수
6061,8,2017,정면,단어,KETI_SL_0000006061.MOV,뒤통수
6897,9,2017,정면,단어,KETI_SL_0000006897.MOV,뒤통수
7734,10,2017,정면,단어,KETI_SL_0000007734.MOV,뒤통수
194,1,2017,정면,단어,KETI_SL_0000000194.MOV,뒤
1027,2,2017,정면,단어,KETI_SL_0000001027.MTS,뒤
1779,3,2017,정면,단어,KETI_SL_0000001779.MOV,뒤
2708,4,2017,정면,단어,KETI_SL_0000002708.MOV,뒤
3540,5,2017,정면,단어,KETI_SL_0000003540.MOV,뒤
4382,6,2017,정면,단어,KETI_SL_0000004382.MOV,뒤
5221,7,2017,정면,단어,KETI_SL_0000005221.MOV,뒤
6060,8,2017,정면,단어,KETI_SL_0000006060.MOV,뒤
6896,9,2017,정면,단어,KETI_SL_0000006896.MOV,뒤
7733,10,2017,정면,단어,KETI_SL_0000007733.MOV,뒤
193,1,2017,정면,단어,KETI_SL_0000000193.MOV,두드러기생기다
1026,2,2017,정면,단어,KETI_SL_0000001026.MTS,두드러기생기다
1778,3,2017,정면,단어,KETI_SL_0000001778.MOV,두드러기생기다
2707,4,2017,정면,단어,KETI_SL_0000002707.MOV,두드러기생기다
3539,5,2017,정면,단어,KETI_SL_0000003539.MOV,두드러기생기다
4381,6,2017,정면,단어,KETI_SL_0000004381.MOV,두드러기생기다
5220,7,2017,정면,단어,KETI_SL_0000005220.MOV,두드러기생기다
6059,8,2017,정면,단어,KETI_SL_0000006059.MOV,두드러기생기다
6895,9,2017,정면,단어,KETI_SL_0000006895.MOV,두드러기생기다
7732,10,2017,정면,단어,KETI_SL_0000007732.MOV,두드러기생기다
192,1,2017,정면,단어,KETI_SL_0000000192.MOV,동전
1025,2,2017,정면,단어,KETI_SL_0000001025.MTS,동전
1776,3,2017,정면,단어,KETI_SL_0000001776.MOV,동전
2706,4,2017,정면,단어,KETI_SL_0000002706.MOV,동전
3538,5,2017,정면,단어,KETI_SL_0000003538.MOV,동전
4380,6,2017,정면,단어,KETI_SL_0000004380.MOV,동전
5219,7,2017,정면,단어,KETI_SL_0000005219.MOV,동전
6058,8,2017,정면,단어,KETI_SL_0000006058.MOV,동전
6894,9,2017,정면,단어,KETI_SL_0000006894.MOV,동전
7731,10,2017,정면,단어,KETI_SL_0000007731.MOV,동전
191,1,2017,정면,단어,KETI_SL_0000000191.MOV,동작구
1024,2,2017,정면,단어,KETI_SL_0000001024.MTS,동작구
1775,3,2017,정면,단어,KETI_SL_0000001775.MOV,동작구
2705,4,2017,정면,단어,KETI_SL_0000002705.MOV,동작구
3537,5,2017,정면,단어,KETI_SL_0000003537.MOV,동작구
4379,6,2017,정면,단어,KETI_SL_0000004379.MOV,동작구
5218,7,2017,정면,단어,KETI_SL_0000005218.MOV,동작구
6057,8,2017,정면,단어,KETI_SL_0000006057.MOV,동작구
6893,9,2017,정면,단어,KETI_SL_0000006893.MOV,동작구
7730,10,2017,정면,단어,KETI_SL_0000007730.MOV,동작구
190,1,2017,정면,단어,KETI_SL_0000000190.MOV,동생
1023,2,2017,정면,단어,KETI_SL_0000001023.MTS,동생
1774,3,2017,정면,단어,KETI_SL_0000001774.MOV,동생
2704,4,2017,정면,단어,KETI_SL_0000002704.MOV,동생
3536,5,2017,정면,단어,KETI_SL_0000003536.MOV,동생
4378,6,2017,정면,단어,KETI_SL_0000004378.MOV,동생
5217,7,2017,정면,단어,KETI_SL_0000005217.MOV,동생
6056,8,2017,정면,단어,KETI_SL_0000006056.MOV,동생
6892,9,2017,정면,단어,KETI_SL_0000006892.MOV,동생
7729,10,2017,정면,단어,KETI_SL_0000007729.MOV,동생
189,1,2017,정면,단어,KETI_SL_0000000189.MOV,동대문구
1022,2,2017,정면,단어,KETI_SL_0000001022.MTS,동대문구
1773,3,2017,정면,단어,KETI_SL_0000001773.MOV,동대문구
2703,4,2017,정면,단어,KETI_SL_0000002703.MOV,동대문구
3535,5,2017,정면,단어,KETI_SL_0000003535.MOV,동대문구
4377,6,2017,정면,단어,KETI_SL_0000004377.MOV,동대문구
5216,7,2017,정면,단어,KETI_SL_0000005216.MOV,동대문구
6055,8,2017,정면,단어,KETI_SL_0000006055.MOV,동대문구
6891,9,2017,정면,단어,KETI_SL_0000006891.MOV,동대문구
7728,10,2017,정면,단어,KETI_SL_0000007728.MOV,동대문구
188,1,2017,정면,단어,KETI_SL_0000000188.MOV,독사
1021,2,2017,정면,단어,KETI_SL_0000001021.MTS,독사
1772,3,2017,정면,단어,KETI_SL_0000001772.MOV,독사
2702,4,2017,정면,단어,KETI_SL_0000002702.MOV,독사
3534,5,2017,정면,단어,KETI_SL_0000003534.MOV,독사
4376,6,2017,정면,단어,KETI_SL_0000004376.MOV,독사
5215,7,2017,정면,단어,KETI_SL_0000005215.MOV,독사
6054,8,2017,정면,단어,KETI_SL_0000006054.MOV,독사
6890,9,2017,정면,단어,KETI_SL_0000006890.MOV,독사
7727,10,2017,정면,단어,KETI_SL_0000007727.MOV,독사
187,1,2017,정면,단어,KETI_SL_0000000187.MOV,독버섯
1020,2,2017,정면,단어,KETI_SL_0000001020.MTS,독버섯
1771,3,2017,정면,단어,KETI_SL_0000001771.MOV,독버섯
2701,4,2017,정면,단어,KETI_SL_0000002701.MOV,독버섯
3533,5,2017,정면,단어,KETI_SL_0000003533.MOV,독버섯
4375,6,2017,정면,단어,KETI_SL_0000004375.MOV,독버섯
5214,7,2017,정면,단어,KETI_SL_0000005214.MOV,독버섯
6053,8,2017,정면,단어,KETI_SL_0000006053.MOV,독버섯
6889,9,2017,정면,단어,KETI_SL_0000006889.MOV,독버섯
7726,10,2017,정면,단어,KETI_SL_0000007726.MOV,독버섯
186,1,2017,정면,단어,KETI_SL_0000000186.MOV,독극물
1019,2,2017,정면,단어,KETI_SL_0000001019.MTS,독극물
1770,3,2017,정면,단어,KETI_SL_0000001770.MOV,독극물
2700,4,2017,정면,단어,KETI_SL_0000002700.MOV,독극물
3532,5,2017,정면,단어,KETI_SL_0000003532.MOV,독극물
4374,6,2017,정면,단어,KETI_SL_0000004374.MOV,독극물
5213,7,2017,정면,단어,KETI_SL_0000005213.MOV,독극물
6052,8,2017,정면,단어,KETI_SL_0000006052.MOV,독극물
6888,9,2017,정면,단어,KETI_SL_0000006888.MOV,독극물
7725,10,2017,정면,단어,KETI_SL_0000007725.MOV,독극물
185,1,2017,정면,단어,KETI_SL_0000000185.MOV,도봉구
1018,2,2017,정면,단어,KETI_SL_0000001018.MTS,도봉구
1769,3,2017,정면,단어,KETI_SL_0000001769.MOV,도봉구
2699,4,2017,정면,단어,KETI_SL_0000002699.MOV,도봉구
3531,5,2017,정면,단어,KETI_SL_0000003531.MOV,도봉구
4373,6,2017,정면,단어,KETI_SL_0000004373.MOV,도봉구
5212,7,2017,정면,단어,KETI_SL_0000005212.MOV,도봉구
6051,8,2017,정면,단어,KETI_SL_0000006051.MOV,도봉구
6887,9,2017,정면,단어,KETI_SL_0000006887.MOV,도봉구
7724,10,2017,정면,단어,KETI_SL_0000007724.MOV,도봉구
184,1,2017,정면,단어,KETI_SL_0000000184.MOV,도로
1017,2,2017,정면,단어,KETI_SL_0000001017.MTS,도로
1768,3,2017,정면,단어,KETI_SL_0000001768.MOV,도로
2698,4,2017,정면,단어,KETI_SL_0000002698.MOV,도로
3530,5,2017,정면,단어,KETI_SL_0000003530.MOV,도로
4372,6,2017,정면,단어,KETI_SL_0000004372.MOV,도로
5211,7,2017,정면,단어,KETI_SL_0000005211.MOV,도로
6050,8,2017,정면,단어,KETI_SL_0000006050.MOV,도로
6886,9,2017,정면,단어,KETI_SL_0000006886.MOV,도로
7723,10,2017,정면,단어,KETI_SL_0000007723.MOV,도로
182,1,2017,정면,단어,KETI_SL_0000000182.MOV,도둑
1016,2,2017,정면,단어,KETI_SL_0000001016.MTS,도둑
1767,3,2017,정면,단어,KETI_SL_0000001767.MOV,도둑
2696,4,2017,정면,단어,KETI_SL_0000002696.MOV,도둑
3529,5,2017,정면,단어,KETI_SL_0000003529.MOV,도둑
4370,6,2017,정면,단어,KETI_SL_0000004370.MOV,도둑
5209,7,2017,정면,단어,KETI_SL_0000005209.MOV,도둑
6048,8,2017,정면,단어,KETI_SL_0000006048.MOV,도둑
6885,9,2017,정면,단어,KETI_SL_0000006885.MOV,도둑
7722,10,2017,정면,단어,KETI_SL_0000007722.MOV,도둑
181,1,2017,정면,단어,KETI_SL_0000000181.MOV,대문앞
1015,2,2017,정면,단어,KETI_SL_0000001015.MTS,대문앞
1765,3,2017,정면,단어,KETI_SL_0000001765.MOV,대문앞
2695,4,2017,정면,단어,KETI_SL_0000002695.MOV,대문앞
3528,5,2017,정면,단어,KETI_SL_0000003528.MOV,대문앞
4369,6,2017,정면,단어,KETI_SL_0000004369.MOV,대문앞
5205,7,2017,정면,단어,KETI_SL_0000005205.MOV,대문앞
6047,8,2017,정면,단어,KETI_SL_0000006047.MOV,대문앞
6884,9,2017,정면,단어,KETI_SL_0000006884.MOV,대문앞
7721,10,2017,정면,단어,KETI_SL_0000007721.MOV,대문앞
180,1,2017,정면,단어,KETI_SL_0000000180.MOV,월
1014,2,2017,정면,단어,KETI_SL_0000001014.MTS,월
1764,3,2017,정면,단어,KETI_SL_0000001764.MOV,월
2694,4,2017,정면,단어,KETI_SL_0000002694.MOV,월
3527,5,2017,정면,단어,KETI_SL_0000003527.MOV,월
4368,6,2017,정면,단어,KETI_SL_0000004368.MOV,월
5208,7,2017,정면,단어,KETI_SL_0000005208.MOV,월
6046,8,2017,정면,단어,KETI_SL_0000006046.MOV,월
6883,9,2017,정면,단어,KETI_SL_0000006883.MOV,월
7720,10,2017,정면,단어,KETI_SL_0000007720.MOV,월
179,1,2017,정면,단어,KETI_SL_0000000179.MOV,다음
1013,2,2017,정면,단어,KETI_SL_0000001013.MTS,다음
1763,3,2017,정면,단어,KETI_SL_0000001763.MOV,다음
2693,4,2017,정면,단어,KETI_SL_0000002693.MOV,다음
3526,5,2017,정면,단어,KETI_SL_0000003526.MOV,다음
4367,6,2017,정면,단어,KETI_SL_0000004367.MOV,다음
5207,7,2017,정면,단어,KETI_SL_0000005207.MOV,다음
6045,8,2017,정면,단어,KETI_SL_0000006045.MOV,다음
6882,9,2017,정면,단어,KETI_SL_0000006882.MOV,다음
7719,10,2017,정면,단어,KETI_SL_0000007719.MOV,다음
178,1,2017,정면,단어,KETI_SL_0000000178.MOV,다리
1012,2,2017,정면,단어,KETI_SL_0000001012.MTS,다리
1762,3,2017,정면,단어,KETI_SL_0000001762.MOV,다리
2692,4,2017,정면,단어,KETI_SL_0000002692.MOV,다리
3525,5,2017,정면,단어,KETI_SL_0000003525.MOV,다리
4366,6,2017,정면,단어,KETI_SL_0000004366.MOV,다리
5206,7,2017,정면,단어,KETI_SL_0000005206.MOV,다리
6044,8,2017,정면,단어,KETI_SL_0000006044.MOV,다리
6881,9,2017,정면,단어,KETI_SL_0000006881.MOV,다리
7718,10,2017,정면,단어,KETI_SL_0000007718.MOV,다리
177,1,2017,정면,단어,KETI_SL_0000000177.MOV,눈
1011,2,2017,정면,단어,KETI_SL_0000001011.MTS,눈
1761,3,2017,정면,단어,KETI_SL_0000001761.MOV,눈
2691,4,2017,정면,단어,KETI_SL_0000002691.MOV,눈
3524,5,2017,정면,단어,KETI_SL_0000003524.MOV,눈
4365,6,2017,정면,단어,KETI_SL_0000004365.MOV,눈
5204,7,2017,정면,단어,KETI_SL_0000005204.MOV,눈
6043,8,2017,정면,단어,KETI_SL_0000006043.MOV,눈
6880,9,2017,정면,단어,KETI_SL_0000006880.MOV,눈
7717,10,2017,정면,단어,KETI_SL_0000007717.MOV,눈
176,1,2017,정면,단어,KETI_SL_0000000176.MOV,누출
1010,2,2017,정면,단어,KETI_SL_0000001010.MTS,누출
1760,3,2017,정면,단어,KETI_SL_0000001760.MOV,누출
2690,4,2017,정면,단어,KETI_SL_0000002690.MOV,누출
3523,5,2017,정면,단어,KETI_SL_0000003523.MOV,누출
4364,6,2017,정면,단어,KETI_SL_0000004364.MOV,누출
5203,7,2017,정면,단어,KETI_SL_0000005203.MOV,누출
6042,8,2017,정면,단어,KETI_SL_0000006042.MOV,누출
6879,9,2017,정면,단어,KETI_SL_0000006879.MOV,누출
7716,10,2017,정면,단어,KETI_SL_0000007716.MOV,누출
175,1,2017,정면,단어,KETI_SL_0000000175.MOV,누전
1009,2,2017,정면,단어,KETI_SL_0000001009.MTS,누전
1759,3,2017,정면,단어,KETI_SL_0000001759.MOV,누전
2689,4,2017,정면,단어,KETI_SL_0000002689.MOV,누전
3522,5,2017,정면,단어,KETI_SL_0000003522.MOV,누전
4363,6,2017,정면,단어,KETI_SL_0000004363.MOV,누전
5202,7,2017,정면,단어,KETI_SL_0000005202.MOV,누전
6041,8,2017,정면,단어,KETI_SL_0000006041.MOV,누전
6878,9,2017,정면,단어,KETI_SL_0000006878.MOV,누전
7715,10,2017,정면,단어,KETI_SL_0000007715.MOV,누전
174,1,2017,정면,단어,KETI_SL_0000000174.MOV,누수
1008,2,2017,정면,단어,KETI_SL_0000001008.MTS,누수
1758,3,2017,정면,단어,KETI_SL_0000001758.MOV,누수
2688,4,2017,정면,단어,KETI_SL_0000002688.MOV,누수
3521,5,2017,정면,단어,KETI_SL_0000003521.MOV,누수
4362,6,2017,정면,단어,KETI_SL_0000004362.MOV,누수
5201,7,2017,정면,단어,KETI_SL_0000005201.MOV,누수
6040,8,2017,정면,단어,KETI_SL_0000006040.MOV,누수
6877,9,2017,정면,단어,KETI_SL_0000006877.MOV,누수
7714,10,2017,정면,단어,KETI_SL_0000007714.MOV,누수
173,1,2017,정면,단어,KETI_SL_0000000173.MOV,누나
1007,2,2017,정면,단어,KETI_SL_0000001007.MTS,누나
1757,3,2017,정면,단어,KETI_SL_0000001757.MOV,누나
2687,4,2017,정면,단어,KETI_SL_0000002687.MOV,누나
3636,5,2017,정면,단어,KETI_SL_0000003636.MOV,누나
4361,6,2017,정면,단어,KETI_SL_0000004361.MOV,누나
5200,7,2017,정면,단어,KETI_SL_0000005200.MOV,누나
6039,8,2017,정면,단어,KETI_SL_0000006039.MOV,누나
6876,9,2017,정면,단어,KETI_SL_0000006876.MOV,누나
7713,10,2017,정면,단어,KETI_SL_0000007713.MOV,누나
172,1,2017,정면,단어,KETI_SL_0000000172.MOV,농약
1006,2,2017,정면,단어,KETI_SL_0000001006.MTS,농약
1756,3,2017,정면,단어,KETI_SL_0000001756.MOV,농약
2686,4,2017,정면,단어,KETI_SL_0000002686.MOV,농약
3520,5,2017,정면,단어,KETI_SL_0000003520.MOV,농약
4360,6,2017,정면,단어,KETI_SL_0000004360.MOV,농약
5199,7,2017,정면,단어,KETI_SL_0000005199.MOV,농약
6038,8,2017,정면,단어,KETI_SL_0000006038.MOV,농약
6875,9,2017,정면,단어,KETI_SL_0000006875.MOV,농약
7712,10,2017,정면,단어,KETI_SL_0000007712.MOV,농약
139,1,2017,정면,단어,KETI_SL_0000000139.MOV,놀이터
1005,2,2017,정면,단어,KETI_SL_0000001005.MTS,놀이터
1754,3,2017,정면,단어,KETI_SL_0000001754.MOV,놀이터
2653,4,2017,정면,단어,KETI_SL_0000002653.MOV,놀이터
3519,5,2017,정면,단어,KETI_SL_0000003519.MOV,놀이터
4328,6,2017,정면,단어,KETI_SL_0000004328.MOV,놀이터
5165,7,2017,정면,단어,KETI_SL_0000005165.MOV,놀이터
6005,8,2017,정면,단어,KETI_SL_0000006005.MOV,놀이터
6842,9,2017,정면,단어,KETI_SL_0000006842.MOV,놀이터
7711,10,2017,정면,단어,KETI_SL_0000007711.MOV,놀이터
171,1,2017,정면,단어,KETI_SL_0000000171.MOV,논
1004,2,2017,정면,단어,KETI_SL_0000001004.MTS,논
1753,3,2017,정면,단어,KETI_SL_0000001753.MOV,논
2685,4,2017,정면,단어,KETI_SL_0000002685.MOV,논
3518,5,2017,정면,단어,KETI_SL_0000003518.MOV,논
4359,6,2017,정면,단어,KETI_SL_0000004359.MOV,논
5198,7,2017,정면,단어,KETI_SL_0000005198.MOV,논
6037,8,2017,정면,단어,KETI_SL_0000006037.MOV,논
6874,9,2017,정면,단어,KETI_SL_0000006874.MOV,논
7710,10,2017,정면,단어,KETI_SL_0000007710.MOV,논
170,1,2017,정면,단어,KETI_SL_0000000170.MOV,노원구
1003,2,2017,정면,단어,KETI_SL_0000001003.MTS,노원구
1752,3,2017,정면,단어,KETI_SL_0000001752.MOV,노원구
2684,4,2017,정면,단어,KETI_SL_0000002684.MOV,노원구
3517,5,2017,정면,단어,KETI_SL_0000003517.MOV,노원구
4358,6,2017,정면,단어,KETI_SL_0000004358.MOV,노원구
5197,7,2017,정면,단어,KETI_SL_0000005197.MOV,노원구
6036,8,2017,정면,단어,KETI_SL_0000006036.MOV,노원구
6873,9,2017,정면,단어,KETI_SL_0000006873.MOV,노원구
7709,10,2017,정면,단어,KETI_SL_0000007709.MOV,노원구
169,1,2017,정면,단어,KETI_SL_0000000169.MOV,냄새나다
1002,2,2017,정면,단어,KETI_SL_0000001002.MTS,냄새나다
1751,3,2017,정면,단어,KETI_SL_0000001751.MOV,냄새나다
2683,4,2017,정면,단어,KETI_SL_0000002683.MOV,냄새나다
3516,5,2017,정면,단어,KETI_SL_0000003516.MOV,냄새나다
4357,6,2017,정면,단어,KETI_SL_0000004357.MOV,냄새나다
